"device","cpu","mcs","txpower","mean_load","mean_throughput","mean_goodput","mean_snr","mean_q7","mean_q11","mean_q25","mean_bler","mean_bsr","mean_turbo_its","mean_dectime","mean_overflows","mean_underflows","mean_lates"
"I7-5600U @ 2.60GHz",0.9,0,-5,2.3,1.259205,1.24898,13.371,0.989899,0.9873737,0.9717,0.007967,142314.9,1.0646,190.59,0,0.04,0.44
"I7-5600U @ 2.60GHz",0.9,0,-5,5.75,1.270669,1.260509,13.402,1,1,1,0.00263,149754.7,1.0236,184.6,0,0.01,0.06
"I7-5600U @ 2.60GHz",0.9,0,-5,11.5,1.275079,1.265026,13.3338,1,1,1,0.00842,149869.9,1.0715,188.02,0,0.01,0.82
"I7-5600U @ 2.60GHz",0.9,0,-5,17.25,0.896783,0.8898628,9.826375,1,1,1,0.294424,150216.4,3.6509,200.7,0.01,0.01,0.47
"I7-5600U @ 2.60GHz",0.9,0,-5,23,1.26073,1.250627,13.391,1,1,1,0.00286,149783.4,1.0228,185,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-5,28.75,1.342986,1.332854,13.474,1,1,1,0.00408,149634.9,1.0511,189.06,0,0.03,0.07
"I7-5600U @ 2.60GHz",0.9,0,-4,2.3,1.265491,1.253192,14.454,0.9932,0.9879,0.9747,0,140187.1,1.0017,183.96,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-4,5.75,1.260605,1.25048,14.453,1,1,1,0,149721.9,1,183.46,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-4,11.5,1.373895,1.363652,14.43,1,1,1,0.00367,148602.9,1.0465,186.03,0,0.01,0.24
"I7-5600U @ 2.60GHz",0.9,0,-4,17.25,1.324852,1.314611,14.474,1,1,1,0,149727,1.0082,184.14,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-4,23,1.377295,1.367683,14.459,1,1,1,0.025899,149809.9,1.2361,193.73,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-4,28.75,1.260606,1.250478,14.46,1,1,1,0,149647.2,1,182.96,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-3,2.3,1.224784,1.215042,15.089,0.9975,0.9936,0.9781,0.027417,141647.8,1.2368,184.95,0,0.02,0.1
"I7-5600U @ 2.60GHz",0.9,0,-3,5.75,1.229865,1.222123,15.109,1,1,1,0.025019,148785.4,1.2253,183.21,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-3,11.5,1.261294,1.251638,15.13,1,1,1,0.025028,149896.6,1.2278,184.7,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-3,17.25,1.412482,1.402233,15.154,1,1,1,0.0016,148875.9,1.0245,185.91,0,0.02,0.1
"I7-5600U @ 2.60GHz",0.9,0,-3,23,1.396854,1.386667,15.183,1,1,1,0,149596.5,1.0114,184.59,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-3,28.75,1.268429,1.260376,15.074,1,1,1,0,149921.1,1.0004,182.57,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-2,2.3,1.257444,1.246543,16.033,0.9944,0.9936,0.9866,0.003349,145233.4,1.0302,182.32,0,0.01,0.17
"I7-5600U @ 2.60GHz",0.9,0,-2,5.75,1.290993,1.270187,15.988,1,1,1,0.00573,147923,1.0541,186.16,0,0.01,0.5
"I7-5600U @ 2.60GHz",0.9,0,-2,11.5,1.314384,1.305544,16.041,1,1,1,0,149535.6,1.0037,182.03,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-2,17.25,1.353936,1.345773,16.062,1,1,1,0,149055,1.0059,184.18,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-2,23,1.441402,1.4312,16.059,1,1,1,0,149570.9,1.0075,183.45,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-2,28.75,1.392942,1.382757,16.07,1,1,1,0,150001,1.0053,191.21,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-1,2.3,1.245169,1.231143,17.20467,0.9934,0.9909333,0.9812333,0.017414,143188.3,1.153067,186.3933,0,0.003333333,0.06666667
"I7-5600U @ 2.60GHz",0.9,0,-1,5.75,1.256408,1.244446,17.194,1,1,1,0.016624,148290.4,1.1496,187.4567,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-1,11.5,1.269334,1.259484,16.97289,1,1,1,0.02107633,149456.2,1.187767,186.98,0.003333333,0.003333333,0.1566667
"I7-5600U @ 2.60GHz",0.9,0,-1,17.25,1.362082,1.352024,17.21167,1,1,1,0.008402333,149266.4,1.076067,189.5733,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-1,23,1.394442,1.384447,17.20567,1,1,1,0.008401333,149759,1.075367,185.2433,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,-1,28.75,1.382009,1.372708,17.21367,1,1,1,0.008435333,149822.2,1.075367,187.6267,0,0,0
"I7-5600U @ 2.60GHz",0.9,0,4,2.3,1.217624,1.207599,22.38659,0.991,0.98785,0.9839,0.0329705,144876.9,1.2943,181.89,0.005,0.02,0.575
"I7-5600U @ 2.60GHz",0.9,0,4,5.75,1.254668,1.243259,22.48509,1,1,1,0.017085,148333.2,1.1537,181.965,0.005,0.02,0.995
"I7-5600U @ 2.60GHz",0.9,0,4,11.5,1.306071,1.295881,22.45855,1,1,1,0.017882,148909,1.1608,182.935,0.005,0.02,0.64
"I7-5600U @ 2.60GHz",0.9,0,4,17.25,1.326166,1.317323,22.722,1,1,1,0.0196815,149478.9,1.17585,179.53,0,0.02,0.615
"I7-5600U @ 2.60GHz",0.9,0,4,23,1.282913,1.273112,22.7345,1,1,1,0.01904,149752.2,1.16645,180.375,0,0.015,0.565
"I7-5600U @ 2.60GHz",0.9,0,4,28.75,1.342948,1.33311,22.724,1,1,1,0.017724,149916.5,1.157,178.465,0,0.01,0.56
"I7-5600U @ 2.60GHz",0.9,0,14,2.3,0.8194226,0.8086687,28.17924,0.9851092,0.9835257,0.9743957,0.355645,139022.6,2.081053,186.7663,0,0.02631579,0.4210526
"I7-5600U @ 2.60GHz",0.9,0,14,5.75,1.267333,1.255332,31.23805,1,1,1,0.015168,148297.8,1.13655,182.61,0.005,0.015,0.855
"I7-5600U @ 2.60GHz",0.9,0,14,11.5,1.263371,1.253232,31.4145,1,1,1,0.010534,149768.8,1.0948,176.745,0,0.02,0.91
"I7-5600U @ 2.60GHz",0.9,0,14,17.25,1.362111,1.352067,31.0676,1,1,1,0.0198565,149513.5,1.1787,177.33,0.005,0.02,0.695
"I7-5600U @ 2.60GHz",0.9,0,14,23,1.306074,1.296477,29.91015,1,1,1,0.0576,149931.8,1.5184,183.375,0.01,0.02,0.905
"I7-5600U @ 2.60GHz",0.9,0,14,28.75,1.302137,1.292394,31.4705,1,1,1,0.026745,149768.7,1.23615,182.765,0,0.025,0.83
"I7-5600U @ 2.60GHz",0.9,2,-16,2.3,2.025404,2.034393,4.3791,1,1,1,0.002717,149107.1,1.2403,175.94,0,0.01,0.04
"I7-5600U @ 2.60GHz",0.9,2,-16,5.75,2.030463,2.019311,4.3413,1,1,1,4e-04,148736.2,1.2518,176.42,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-16,11.5,2.020558,2.009418,4.3552,1,1,1,0.004978,148659.5,1.2718,177.31,0,0.01,0.3
"I7-5600U @ 2.60GHz",0.9,2,-16,17.25,2.028067,2.016881,4.3526,1,1,1,0.0012,148754.1,1.2388,180.1,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-16,23,2.017155,2.006006,4.3358,1,1,1,0.0041,148626.1,1.2755,179.49,0,0.01,0.34
"I7-5600U @ 2.60GHz",0.9,2,-15,2.3,2.031453,2.02039,5.7774,1,1,1,0,148941,1.002,192.73,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-15,5.75,2.028193,2.017032,5.7723,1,1,1,0,148856.5,1.0008,194.23,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-15,11.5,2.029425,2.018235,5.7828,1,1,1,0,148792.5,1.0009,185.85,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-15,17.25,2.027798,2.016602,5.783,1,1,1,0,148557,1.0012,184.97,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-15,23,2.029327,2.018127,5.7735,1,1,1,0,148449.6,1.0013,194.65,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-15,28.75,2.033091,2.021886,5.7773,1,1,1,0,148608.2,1.0015,186.64,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-14,2.3,2.02338,2.01237,6.5379,1,1,1,0.00245,149140.8,1.022,186.26,0,0.02,0.09
"I7-5600U @ 2.60GHz",0.9,2,-14,5.75,2.029909,2.018754,6.5436,1,1,1,0,148851.4,1,191.08,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-14,11.5,2.017111,2.005984,6.5308,1,1,1,0.00652,148613,1.0586,185.89,0,0.02,0.55
"I7-5600U @ 2.60GHz",0.9,2,-14,17.25,2.030126,2.018931,6.5497,1,1,1,0,148731,1,185.65,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-14,23,2.02742,2.016223,6.5307,1,1,1,0,148690.2,1.0001,186.48,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-14,28.75,2.031504,2.020306,6.538,1,1,1,8e-04,148587.8,1.0072,184.5,0,0.01,0
"I7-5600U @ 2.60GHz",0.9,2,-13,2.3,2.032439,2.02139,7.1881,1,1,1,0,149179,1,185.04,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-13,5.75,2.027833,2.016671,7.2352,1,1,1,0,148618.4,1,193.04,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-13,11.5,2.016488,2.005351,7.2273,1,1,1,0.00486,148516,1.0437,186.56,0,0.01,0.48
"I7-5600U @ 2.60GHz",0.9,2,-13,17.25,2.031709,2.020509,7.1764,1,1,1,4e-04,148580.2,1.0036,184.6,0,0.01,0.03
"I7-5600U @ 2.60GHz",0.9,2,-13,23,2.029654,2.018454,7.2439,1,1,1,0,148700.5,1,186.63,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-13,28.75,2.033196,2.021989,7.2438,1,1,1,0,148651.7,1,193.16,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-12,2.3,2.032435,2.021182,7.477,1,1,1,0,149110.1,1,185.25,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-12,5.75,2.03313,2.021981,7.4618,1,1,1,0,148754.1,1,190.96,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-12,11.5,2.025918,2.014736,7.4581,1,1,1,0.0013,148695.2,1.0117,185.47,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-12,17.25,2.026431,2.015261,7.4664,1,1,1,0.00322,148639.3,1.029,186.83,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-12,23,2.020985,2.009839,7.4573,1,1,1,0.00531,148523.8,1.0477,186.99,0,0.01,0.62
"I7-5600U @ 2.60GHz",0.9,2,-12,28.75,2.032201,2.020998,7.506,1,1,1,0,148572.3,1,185.86,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-11,2.3,1.981544,1.970768,8.194875,1,1,1,0.0238945,144323.1,1.2151,196.91,0.005,0.01,0.375
"I7-5600U @ 2.60GHz",0.9,2,-11,5.75,2.022501,2.011377,8.3564,1,1,1,0.002904,148699,1.02615,186.34,0,0.005,0.275
"I7-5600U @ 2.60GHz",0.9,2,-11,11.5,2.027093,2.015966,8.39395,1,1,1,2e-04,148639,1.0018,194.555,0,0.005,0.01
"I7-5600U @ 2.60GHz",0.9,2,-11,17.25,2.030747,2.019608,8.35855,1,1,1,0,148636.4,1,192.555,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-11,23,2.026567,2.015434,8.3662,1,1,1,0,148594.2,1,186.395,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-11,28.75,1.996016,1.985059,8.23782,1,1,1,0.016035,148705,1.14425,186.86,0.005,0.005,0.415
"I7-5600U @ 2.60GHz",0.9,2,-10,2.3,2.026261,2.015208,9.6274,1,1,1,0,149373.6,1,187.9,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-10,5.75,2.031362,2.020191,9.6175,1,1,1,0,148682.4,1,194.4,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-10,11.5,2.03244,2.02124,9.6326,1,1,1,0,148510.9,1,186.4,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-10,17.25,2.032513,2.02131,9.6509,1,1,1,0,148649.3,1,184.81,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-10,23,2.032818,2.021614,9.668,1,1,1,0,148567.2,1,193.3,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-10,28.75,2.030512,2.01931,9.7956,1,1,1,0,148487.8,1,187.69,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,2.3,2.029427,2.01833,10.538,1,1,1,0,148997.4,1,184.5,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,5.75,2.026443,2.015299,10.536,1,1,1,0,148766.9,1,184.68,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,11.5,2.028359,2.017289,10.533,1,1,1,0,148618.4,1,185.59,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,17.25,2.025187,2.013997,10.522,1,1,1,5e-04,148615.3,1.0045,190.46,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,23,2.028576,2.017378,10.519,1,1,1,0,148536.6,1,184.5,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-9,28.75,2.027288,2.016109,10.5149,1,1,1,0.00204,148713.1,1.0183,186.49,0,0.01,0.12
"I7-5600U @ 2.60GHz",0.9,2,-8,2.3,2.031525,2.020263,11.397,1,1,1,0,149258.6,1,194.86,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-8,5.75,2.032975,2.021807,11.378,1,1,1,0,148674.9,1,186.02,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-8,11.5,2.030263,2.019064,11.449,1,1,1,0,148598.1,1,187.41,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-8,17.25,2.028583,2.017384,11.434,1,1,1,0,148480.2,1,185.99,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-8,23,2.028559,2.017361,11.415,1,1,1,0,148603.2,1,186.11,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-8,28.75,2.032364,2.021161,11.442,1,1,1,0,148674.9,1,184.92,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-7,2.3,2.0317,2.020627,12.415,1,1,1,0,149143.4,1,187.14,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-7,5.75,2.031437,2.020284,12.411,1,1,1,0,148723.4,1,186.69,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-7,11.5,2.00411,1.993058,12.24124,1,1,1,0.01358,148534,1.1222,187.18,0.01,0.01,0.59
"I7-5600U @ 2.60GHz",0.9,2,-7,17.25,2.027652,2.016453,12.408,1,1,1,0,148646.6,1,185.42,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-7,23,2.028898,2.017699,12.408,1,1,1,0,148454.6,1,194.71,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-7,28.75,2.023888,2.012714,12.397,1,1,1,0.00204,148585.1,1.0184,186.6,0,0.01,0.1
"I7-5600U @ 2.60GHz",0.9,2,-6,2.3,2.028273,2.017227,12.99825,1,1,1,2.475e-05,149005,1.00025,185.28,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-6,5.75,2.030862,2.019703,12.971,1,1,1,0.000101,148718.9,1.000925,186.955,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-6,11.5,2.028566,2.01738,12.9385,1,1,1,0.001192,148652.5,1.0107,184.37,0,0.0075,0.0475
"I7-5600U @ 2.60GHz",0.9,2,-6,17.25,2.028626,2.017381,12.96625,1,1,1,0.000377,148675,1.00345,183.255,0,0.0025,0
"I7-5600U @ 2.60GHz",0.9,2,-6,23,2.026805,2.020623,12.95675,1,1,1,0.001155,148554.5,1.010325,189.5175,0,0.0025,0.025
"I7-5600U @ 2.60GHz",0.9,2,-6,28.75,2.027871,2.016674,12.963,1,1,1,0,148642.2,1,185.2175,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-5,2.3,2.027663,2.0166,13.461,1,1,1,0.0012,149094.7,1.0108,184.11,0,0.01,0.09
"I7-5600U @ 2.60GHz",0.9,2,-5,5.75,2.031736,2.020574,13.451,1,1,1,0,148800.2,1,189.31,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-5,11.5,2.029779,2.018706,13.418,1,1,1,0,148593,1,186.12,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-5,17.25,1.976459,1.965859,13.502,1,1,1,0.025,148646.6,1.215,186.11,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-5,23,2.030035,2.018834,13.39,1,1,1,0,148654.4,1,184.92,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-5,28.75,2.026253,2.015182,13.433,1,1,1,0,148680,1,187.22,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,2.3,2.029861,2.018803,14.446,1,1,1,0,149153.4,1,186.33,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,5.75,2.032959,2.021792,14.455,1,1,1,0,148725.9,1,186.88,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,11.5,2.02872,2.017523,14.453,1,1,1,0,148564.8,1,186.09,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,17.25,2.029728,2.018528,14.449,1,1,1,0,148503.4,1,186.71,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,23,1.978937,1.968332,14.454,1,1,1,0.024999,148636.3,1.215,186.29,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-4,28.75,2.031613,2.020409,14.454,1,1,1,0,148531.4,1,189.72,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-3,2.3,1.975915,1.965461,15.091,1,1,1,0.025,149148.3,1.2151,192.14,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-3,5.75,1.975376,1.964839,15.111,1,1,1,0.026483,148764.5,1.2383,186.01,0,0.01,0.12
"I7-5600U @ 2.60GHz",0.9,2,-3,11.5,1.98137,1.970766,15.1,1,1,1,0.025004,148646.7,1.225,186.55,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-3,17.25,2.023539,2.012382,15.119,1,1,1,0.00449,148751.5,1.0404,186.62,0,0.01,0.47
"I7-5600U @ 2.60GHz",0.9,2,-3,23,2.01841,2.007261,15.026,1,1,1,0.00444,148567.4,1.04,186.88,0,0.01,0.3
"I7-5600U @ 2.60GHz",0.9,2,-3,28.75,2.029272,2.018072,15.079,1,1,1,0,148559.5,1,186.8,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-2,2.3,2.027643,2.016589,16.056,1,1,1,0,148866.9,1,192.75,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-2,5.75,2.032135,2.020975,16.043,1,1,1,0,148618.6,1,193.87,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-2,11.5,2.013992,2.002864,15.983,1,1,1,0.00563,148703,1.0506,186.41,0,0.01,0.5
"I7-5600U @ 2.60GHz",0.9,2,-2,17.25,2.029264,2.018064,16.063,1,1,1,0,148723.5,1,184.41,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-2,23,2.028729,2.017531,16.058,1,1,1,0,148641.6,1,186.15,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,-2,28.75,2.029916,2.018718,16.067,1,1,1,4e-04,148534.1,1.0036,188.98,0,0.01,0
"I7-5600U @ 2.60GHz",0.9,2,-1,2.3,1.993538,1.982816,17.19633,1,1,1,0.01746667,149150.1,1.153833,189.0333,0,0.006666667,0.05333333
"I7-5600U @ 2.60GHz",0.9,2,-1,5.75,1.9936,1.982846,17.204,1,1,1,0.01676667,148741.4,1.1509,191.31,0,0.003333333,0.01333333
"I7-5600U @ 2.60GHz",0.9,2,-1,11.5,2.009443,1.998453,17.19233,1,1,1,0.008734667,148647.8,1.0753,193.0133,0,0.006666667,0.006666667
"I7-5600U @ 2.60GHz",0.9,2,-1,17.25,2.011008,1.999986,17.199,1,1,1,0.008732333,148639.7,1.0753,191.4033,0,0.003333333,0.03
"I7-5600U @ 2.60GHz",0.9,2,-1,23,2.010458,1.999507,17.20067,1,1,1,0.009140667,148627,1.082267,187.47,0,0.003333333,0.08666667
"I7-5600U @ 2.60GHz",0.9,2,-1,28.75,2.012663,2.001593,17.21,1,1,1,0.008333333,148699.6,1.075,188.2733,0,0,0
"I7-5600U @ 2.60GHz",0.9,2,4,2.3,1.935545,1.925154,22.11635,1,1,1,0.0461985,149028.2,1.4139,187.835,0.005,0.02,1.075
"I7-5600U @ 2.60GHz",0.9,2,4,5.75,1.911224,1.900737,21.45087,1,1,1,0.058855,148765.7,1.5297,189.365,0.01,0.015,0.68
"I7-5600U @ 2.60GHz",0.9,2,4,11.5,1.977378,1.966357,22.3438,1,1,1,0.0250305,148651.1,1.225,185.12,0.005,0.05,1.64
"I7-5600U @ 2.60GHz",0.9,2,4,17.25,1.988832,1.97801,22.7115,1,1,1,0.020039,148617.3,1.18015,181.54,0,0.015,0.745
"I7-5600U @ 2.60GHz",0.9,2,4,23,1.986992,1.976183,22.6795,1,1,1,0.021059,148643.9,1.185,185.34,0,0.02,0.71
"I7-5600U @ 2.60GHz",0.9,2,4,28.75,1.978548,1.967781,22.6175,1,1,1,0.02465,148617.6,1.21875,182.745,0,0.025,1.135
"I7-5600U @ 2.60GHz",0.9,2,14,2.3,1.99787,1.986975,31.17643,1,1,1,0.016928,148833.2,1.15235,182.7,0.005,0.02,0.655
"I7-5600U @ 2.60GHz",0.9,2,14,5.75,2.022082,2.010975,31.517,1,1,1,0.0044925,148715.8,1.04035,181.52,0,0.01,0.4
"I7-5600U @ 2.60GHz",0.9,2,14,11.5,2.007529,1.996447,31.399,1,1,1,0.010405,148690.4,1.0936,184.97,0,0.02,1.22
"I7-5600U @ 2.60GHz",0.9,2,14,17.25,1.934225,1.923552,30.20497,1,1,1,0.0471395,148509.8,1.4242,187.21,0.005,0.015,0.825
"I7-5600U @ 2.60GHz",0.9,2,14,23,2.0051,1.994036,31.27756,1,1,1,0.0123095,148622.4,1.11065,181.73,0.005,0.01,0.44
"I7-5600U @ 2.60GHz",0.9,2,14,28.75,1.986587,1.975773,31.4955,1,1,1,0.0202965,148584.1,1.1796,184.89,0.005,0.01,0.27
"I7-5600U @ 2.60GHz",0.9,4,-16,2.3,2.747707,2.591624,4.4217,0.2961,0.1687,0.1171,2e-04,13539.94,2.0145,201.08,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-16,5.75,3.225666,3.213483,4.3364,1,1,1,0.00593,147317,2.0837,196.91,0,0.01,0.55
"I7-5600U @ 2.60GHz",0.9,4,-16,11.5,3.219829,3.207094,4.3427,1,1,1,0.00864,147200.8,2.1043,200.08,0,0.02,0.49
"I7-5600U @ 2.60GHz",0.9,4,-16,17.25,3.2363,3.223486,4.354,1,1,1,0.003427,147138.9,2.0693,196.95,0,0.01,0.08
"I7-5600U @ 2.60GHz",0.9,4,-16,23,3.246166,3.233277,4.3317,1,1,1,0.001106,147100.5,2.0561,201.04,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-15,2.3,2.737624,2.569156,5.8326,0.317701,0.1878265,0.1255535,0,14085.34,1.1336,197.53,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-15,5.75,3.25137,3.238412,5.7734,1,1,1,0,147376.3,1.1315,195.47,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-15,11.5,3.243245,3.230421,5.7807,1,1,1,4e-04,147186.9,1.1326,196.19,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-15,17.25,3.194877,3.182194,5.67954,1,1,1,0.01514,147204.3,1.2695,196.26,0.01,0.01,0.59
"I7-5600U @ 2.60GHz",0.9,4,-15,23,3.249848,3.236949,5.7693,1,1,1,0,147041.6,1.1353,204.66,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-15,28.75,3.250877,3.237973,5.7651,1,1,1,0,147163.8,1.1311,193.71,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,2.3,2.731717,2.565524,6.6155,0.3308,0.2104,0.1383,0,16264.76,1.009,197.54,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,5.75,3.252194,3.23958,6.5401,1,1,1,0,147273.9,1.0108,200.47,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,11.5,3.251098,3.238253,6.5398,1,1,1,0,147192,1.0134,194.61,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,17.25,3.167993,3.155737,6.5454,1,1,1,0.025,147046.7,1.2349,195.6,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,23,3.253301,3.24008,6.53,1,1,1,0,147077.4,1.0102,197.44,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-14,28.75,3.245031,3.232136,6.5201,1,1,1,0,147105.6,1.0136,191.49,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-13,2.3,2.684329,2.500847,7.2653,0.253,0.1566,0.1044,0,11126.28,1.0005,194.55,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-13,5.75,3.2509,3.238289,7.2384,1,1,1,0,147381.4,1.0008,200.29,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-13,11.5,3.251358,3.238526,7.2691,1,1,1,0,147126.1,1.001,197.07,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-13,17.25,3.235776,3.222944,7.1525,1,1,1,0.00531,147161.3,1.0488,199.48,0,0.01,0.59
"I7-5600U @ 2.60GHz",0.9,4,-13,23,3.232481,3.219641,7.1745,1,1,1,0.0045,147103.5,1.0413,194.29,0,0.01,0.53
"I7-5600U @ 2.60GHz",0.9,4,-13,28.75,3.25231,3.239612,7.244,1,1,1,0,147122.9,1.0013,201.53,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-12,2.3,2.717738,2.5425,7.5333,0.3555,0.2657,0.2,0,21664.61,1.0006,196.28,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-12,5.75,3.249278,3.236882,7.4641,1,1,1,0.000404,147337.9,1.004,201.05,0,0.01,0.03
"I7-5600U @ 2.60GHz",0.9,4,-12,11.5,3.245765,3.232957,7.4806,1,1,1,0,147189.4,1.001,193.13,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-12,17.25,3.252842,3.23996,7.4822,1,1,1,0,147103,1.0008,193.2,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-12,23,3.24071,3.227835,7.4702,1,1,1,8e-04,147131.2,1.0076,192.04,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-12,28.75,3.245167,3.26435,7.5001,1,1,1,0,147133.1,1.0013,191.74,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-11,2.3,2.690319,2.511764,8.45245,0.2804744,0.1616731,0.1035545,0,13148.86,1,205.45,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-11,5.75,3.244397,3.231786,8.38965,1,1,1,0.0014,147308.8,1.01275,196.395,0,0.01,0.095
"I7-5600U @ 2.60GHz",0.9,4,-11,11.5,3.248418,3.235522,8.3809,1,1,1,0,147213.8,1.00015,195.405,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-11,17.25,3.248017,3.235132,8.3524,1,1,1,0,147143.7,1.0001,198.91,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-11,23,3.24599,3.233099,8.35485,1,1,1,5e-05,147040.3,1.0006,194.105,0,0,0
"I7-5600U @ 2.60GHz",0.9,4,-11,28.75,3.249821,3.23692,8.3537,1,1,1,0,147111.4,1.00025,190.16,0,0,0
